CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
789,France,Male,68,8,0.0,1,1,1,170622.81583368505,1
819,France,Female,43,0,60574.47952876429,1,1,0,127013.69965640835,0
830,Spain,Female,62,0,190142.7497415498,2,1,1,82448.23367057367,0
449,France,Female,43,8,144161.14380741576,3,0,0,142001.00952715465,0
458,France,Female,38,2,51358.25603419332,1,1,1,107951.75994803401,0
692,Spain,Female,35,9,147895.45176942836,2,0,0,110396.4245051974,0
522,France,Male,46,4,142303.40199639933,2,0,1,73678.98198243145,0
586,Germany,Female,68,8,0.0,1,1,1,10305.428459482238,1
511,France,Female,41,4,184017.3376980228,1,1,0,77610.92005731599,1
742,Spain,Female,64,2,145226.26522204786,2,0,1,67516.40656955946,0
565,France,Male,45,8,76862.95564798036,1,0,1,29064.416496224225,0
613,Spain,Male,29,6,0.0,1,1,0,47740.87760381407,1
612,France,Male,28,6,0.0,3,0,1,196369.11484447497,0
641,France,Male,44,7,119109.24531312978,1,1,1,63165.22103981026,0
623,Spain,Male,40,4,0.0,1,0,0,108450.02656448263,1
352,Spain,Male,50,1,184999.34351757308,2,0,0,114373.19709134886,1
377,France,Female,33,8,0.0,1,1,1,116405.71071462482,0
675,Spain,Female,45,2,129339.64163707464,2,0,1,18992.34567283371,0
841,France,Female,45,1,88918.98672518216,1,0,0,156577.81472104686,0
777,Germany,Male,62,9,158354.90867480935,2,0,1,148765.5546120348,1
498,France,Male,55,9,74797.50621355008,1,1,1,195666.50594818845,1
377,Germany,Male,23,4,164020.5343867007,1,1,0,45091.33989129536,1
837,France,Male,59,7,30508.87144760034,1,0,0,115220.34797415025,1
659,France,Female,46,2,144702.75988367185,1,0,0,162727.74311557953,1
787,France,Male,51,5,0.0,2,0,0,33625.74388029586,1
414,France,Male,20,8,0.0,1,1,0,160018.4459124107,1
705,Spain,Male,23,1,0.0,1,0,0,61293.023948736634,0
370,Spain,Male,65,7,0.0,1,1,0,63360.75443492209,1
601,Spain,Male,55,9,100628.3930845808,3,0,1,189663.15546302113,0
584,France,Female,30,6,193266.20442629082,1,1,0,69635.8872120382,0
576,France,Male,53,2,153419.7142349898,2,1,0,121005.10825642015,1
362,Germany,Male,32,0,0.0,2,1,1,93617.66112404337,1
662,Spain,Female,23,5,189381.68810230063,2,0,0,24850.27217812468,0
398,France,Male,50,1,157999.79266593044,2,1,0,190591.68662531933,1
467,Spain,Male,58,2,79244.95300485015,1,0,0,50607.795594160154,1
403,Spain,Female,29,4,124679.05349747516,1,0,0,60861.96009194323,0
487,Spain,Female,60,7,91070.26476691401,1,0,1,81676.84560868968,0
402,France,Female,30,1,28371.174839473093,2,0,0,104721.83889999046,0
393,France,Female,50,5,163145.58720874655,1,1,1,37414.28605257802,0
652,France,Female,68,0,46304.84377422911,1,1,1,129687.9519132724,0
402,Germany,Female,45,6,97027.27627021856,1,1,0,107793.47376052006,1
423,France,Female,53,3,0.0,2,1,0,67571.962230593,1
395,France,Female,22,0,187120.60087710462,2,0,1,141603.84247738318,0
362,Spain,Female,42,8,21917.957184941908,1,1,0,107675.2269975886,1
514,France,Female,34,8,0.0,1,1,0,169730.27085467766,1
451,France,Male,54,2,0.0,1,0,1,172526.9111836215,1
629,Germany,Female,36,5,158068.7680358696,1,0,0,196220.27247771563,1
607,Germany,Female,52,6,184976.92345909524,2,0,1,22793.793987482793,1
819,Spain,Female,60,3,10094.489860093392,2,0,1,86983.94168275202,0
686,France,Female,51,5,0.0,2,0,0,105288.60508867931,1
705,Germany,Female,63,8,11318.015786986021,2,1,1,54423.87451169412,1
747,Germany,Male,23,9,0.0,1,0,1,185186.68620296265,1
487,France,Male,36,5,38436.653432730556,2,1,0,26744.393085961223,0
512,Spain,Male,18,6,179977.9214754599,2,0,1,91416.15799121495,0
758,France,Female,24,5,39473.60479174736,2,1,1,45186.237052103505,0
736,France,Female,51,6,0.0,3,0,1,139606.37405839353,0
460,France,Male,36,0,0.0,2,1,0,143948.54291667935,0
451,France,Female,50,5,0.0,2,1,0,175777.66293990184,1
366,France,Female,43,8,125602.50466988013,1,0,0,87704.40738182023,1
617,Spain,Male,58,2,0.0,1,0,0,157270.97181844997,1
531,France,Female,66,5,66752.4078699504,2,1,0,114420.3079081987,1
721,Spain,Female,59,3,30426.478663066384,1,0,1,164331.47289838258,1
373,Germany,Female,44,6,11004.9110216456,2,0,1,26222.008333456663,0
378,France,Female,55,6,0.0,2,1,1,98055.05414447542,1
520,France,Female,43,8,0.0,2,1,0,38606.51253326125,0
758,Germany,Female,52,3,145583.47929074647,1,0,1,160167.5420628774,1
577,Germany,Female,37,7,160776.32876746703,1,1,1,39007.5632201009,1
727,France,Male,41,7,23255.532539961998,2,1,0,11531.470396763916,0
537,France,Male,64,7,0.0,1,0,0,186609.5105908288,1
695,Spain,Female,38,7,156342.55596091624,2,0,0,102073.68007603473,0
579,France,Female,43,5,101365.08623440271,2,0,0,197186.26870593513,0
670,Spain,Male,37,7,44615.527592044826,1,0,0,96069.47452858431,0
689,Germany,Male,23,5,84520.66150033333,1,0,0,122250.60096932335,1
468,France,Male,20,9,61306.49627099163,2,0,0,151393.3062167028,0
505,France,Male,27,1,19624.165998301964,1,0,1,63351.68427231955,0
621,France,Male,29,2,155089.157663633,1,0,1,35242.715783739426,0
524,Spain,Male,50,5,65421.795574830154,2,0,1,135614.60747969465,0
814,France,Male,39,6,0.0,2,1,1,107030.49387914805,0
453,France,Female,33,3,178743.75768474353,2,1,0,167092.22139297734,1
441,Germany,Male,34,0,146092.7212444045,1,1,0,18563.070581902954,1
535,France,Male,27,3,0.0,2,0,1,113506.3203494603,0
809,France,Male,29,5,63185.47500939953,1,1,1,45293.6199822166,0
632,Spain,Female,36,7,100301.58123009626,1,1,1,127290.31449275721,0
530,France,Female,57,3,0.0,4,0,0,154483.55638782796,1
519,Spain,Female,40,9,181220.08156483737,1,0,1,59971.936465865525,0
536,Spain,Male,57,0,0.0,1,1,1,101539.84919840375,1
524,France,Male,27,4,147648.83936685807,2,0,0,89838.79158926765,0
571,France,Male,27,6,126070.39092191297,2,0,0,153425.45363610622,0
582,France,Female,67,5,163197.22635390988,3,1,1,123974.879378624,0
511,Germany,Female,27,2,113072.59208253925,1,0,1,32934.40585862535,1
770,France,Female,56,6,129612.7287469406,1,1,1,195582.14117523772,1
483,Spain,Female,47,3,0.0,1,1,1,183344.12675389496,1
740,Germany,Female,21,4,27472.695012840708,2,0,1,119956.80247090948,0
829,France,Female,18,6,29924.475175242034,1,0,0,157720.61301618622,1
573,Germany,Male,60,1,0.0,1,1,1,13794.393147373641,1
502,France,Female,36,3,99819.23074618864,2,1,1,48283.44658909167,0
382,Spain,Female,22,3,0.0,2,0,0,155893.97538110768,1
404,Germany,Female,47,5,0.0,1,1,1,30175.72258834988,1
791,France,Female,43,6,0.0,2,0,0,18118.068644005813,1
356,France,Male,57,3,0.0,1,1,0,126986.02387048154,1
593,Spain,Male,51,9,102160.90479612678,2,0,1,16505.940913790633,0
662,Germany,Female,19,0,170246.65166830213,2,1,0,44791.62969210741,1
475,Spain,Male,41,0,78559.07465732847,1,0,1,25196.564693155124,0
361,France,Male,31,4,143654.76470531523,1,0,0,111511.60049605076,1
365,France,Male,58,0,102818.89924900049,1,0,0,138617.50631579797,1
557,France,Male,59,2,126293.29973650616,2,1,1,44828.74691799764,0
392,Germany,Male,30,8,80337.39981301193,1,0,0,99063.94811528803,1
722,France,Male,46,2,0.0,2,1,1,13832.503937539548,0
833,France,Male,18,2,190000.98062018034,2,1,1,60285.468949178314,0
810,Germany,Female,63,8,168857.07205453672,1,0,1,44124.82683060085,1
484,Germany,Male,51,4,69259.43689944505,3,0,1,41533.228193993855,1
577,France,Female,21,7,192153.55775334933,2,1,1,52753.796400930376,0
460,France,Male,45,9,67092.85896887204,1,1,1,163015.3724067371,0
656,Germany,Male,36,8,94168.10384120536,1,1,0,190452.6128691977,1
806,France,Male,18,5,153475.77553088666,1,1,0,144149.93603195006,1
509,France,Female,53,6,68710.80718315227,2,0,0,23728.545444992564,1
680,France,Male,60,6,71656.51594078887,1,1,1,129351.12432445826,1
613,Germany,Female,30,6,87915.61016680673,4,0,0,149481.91380608364,1
574,Spain,Male,67,3,98993.97832450617,1,0,0,31113.811512565993,1
820,France,Male,59,1,0.0,1,1,0,65921.32694733002,1
566,France,Female,22,1,0.0,2,1,1,91392.45114646642,0
805,Spain,Male,50,6,184639.86664246029,1,1,1,69037.55809328533,1
394,Spain,Male,31,9,77105.8400843687,2,1,1,108480.49422522123,0
563,Germany,Male,33,6,29320.834294792097,1,1,1,34874.83790419692,1
408,Spain,Female,49,9,154242.56640660833,3,1,0,94502.38660902486,1
481,Germany,Male,67,6,66061.52748959925,2,0,0,149323.24603371217,1
453,Germany,Male,44,7,44516.17409827494,2,0,0,97577.31616324816,1
544,France,Male,52,2,192896.09624352658,1,1,0,49982.63283809076,1
762,France,Female,20,4,184903.14937628084,2,1,1,162401.3824180286,0
838,France,Male,21,5,0.0,1,1,0,84935.16105149819,0
506,Spain,Female,24,7,180864.1898660954,3,1,0,90767.55611034243,0
447,Spain,Male,30,7,179264.82994062226,1,1,0,77948.46870286131,1
575,Germany,Male,58,9,0.0,1,0,1,65049.01047749347,1
761,France,Female,20,2,110650.22016913447,3,0,0,124370.10728617616,0
554,France,Female,34,3,51313.318382248595,1,0,0,45683.38683594929,1
428,France,Female,64,5,0.0,1,1,1,156153.6418173045,0
473,France,Female,27,3,125210.11968240593,2,1,0,101522.90427637268,0
820,Germany,Female,64,9,0.0,2,1,0,177881.62435537492,1
777,Spain,Male,18,3,0.0,1,0,1,188389.26047588538,0
567,France,Male,45,4,44352.08049679763,2,1,0,82764.86610524908,0
353,France,Female,27,9,65103.541647824895,1,1,1,40176.41023208118,0
439,Germany,Male,24,6,0.0,2,0,0,105999.41224508325,1
453,France,Male,56,1,128748.57833325784,1,1,0,61385.83744939816,1
742,Spain,Female,20,1,0.0,1,0,0,91039.3612669687,1
468,France,Female,24,9,0.0,2,0,0,81714.1457263232,0
482,France,Female,26,8,0.0,1,1,0,95589.70822242147,1
661,France,Male,57,3,0.0,1,1,1,104727.46257983752,1
445,France,Female,52,4,56781.55586008187,1,1,0,129211.4897056505,1
817,Germany,Male,43,2,59190.352133955705,2,0,0,10724.65422526087,1
783,France,Female,22,1,0.0,1,0,0,58719.87122559771,1
680,France,Female,30,9,87333.06294971799,1,0,1,42348.30019678587,0
492,France,Female,62,7,110808.57671306757,1,1,0,144984.86533656743,1
637,France,Female,47,3,0.0,1,0,0,168142.16380647387,1
377,France,Male,57,0,80577.45004352418,2,1,0,147893.72692661773,1
627,Germany,Male,67,5,30055.553919427446,2,0,0,195186.12436219017,1
582,Germany,Male,56,5,0.0,2,0,0,24677.030629961388,1
366,Spain,Female,27,1,136781.90164900786,1,0,0,98303.30505852263,1
408,France,Male,59,1,0.0,2,1,0,180880.3515298105,1
439,France,Male,40,7,0.0,1,1,0,70626.789305714,1
841,France,Male,28,6,136417.09930662153,2,0,0,162440.25044439407,1
548,France,Female,29,1,143650.8549651622,2,1,0,116730.72731573749,0
711,Germany,Male,30,9,14952.329588825289,1,1,1,195925.76781479997,0
790,Spain,Female,57,0,141704.8210066814,1,1,1,80494.17092708673,1
375,Germany,Female,66,7,188396.42812255377,2,0,1,89261.77903771555,1
374,France,Male,63,9,43969.20377267991,2,0,1,41123.23486464802,0
743,France,Male,66,1,109051.51337436971,1,1,0,40331.62505626559,1
650,Spain,Female,68,4,142387.5263945899,1,0,1,173590.43643919707,1
688,France,Female,33,5,53715.08640210988,2,1,1,87386.07389349773,0
616,France,Female,26,9,152794.28941588395,1,0,1,127888.45130348083,0
810,Spain,Male,69,0,0.0,2,1,0,152927.92668749703,1
530,Germany,Female,27,1,164764.6825462682,1,1,1,93266.21485557038,0
805,Germany,Female,46,9,0.0,1,0,1,191218.95896094324,1
709,France,Female,26,3,162801.12375866662,1,1,1,188252.9989566395,0
417,France,Male,50,1,0.0,2,1,0,139222.47751457844,1
844,France,Female,41,5,60628.05071622671,1,1,0,199089.48452979026,0
700,Germany,Female,52,3,0.0,2,1,1,10503.214495638458,1
761,France,Female,28,2,182706.47407627053,2,1,1,11758.013660540966,0
808,Spain,Female,56,5,0.0,2,1,0,22831.614924993817,1
840,Spain,Female,67,8,174488.92550773328,3,0,1,189268.76743274977,0
670,Germany,Male,30,7,40313.54789666066,2,0,1,124918.56336050565,1
398,France,Male,40,1,0.0,2,0,1,186267.2544918572,0
524,France,Female,42,2,30902.53608007904,2,1,0,34148.65274791724,0
401,Spain,Female,67,1,13337.339755189121,1,0,1,16075.94684120607,1
451,Germany,Female,33,9,199059.36846801845,2,1,1,113223.62797121826,1
565,Germany,Female,65,6,23972.093318828283,2,1,0,43291.68278855661,1
787,France,Female,38,8,0.0,2,1,1,173368.4367894092,0
537,Germany,Female,27,0,176893.22275672486,1,0,0,89877.7841551177,1
406,Germany,Male,58,2,0.0,2,1,1,156386.78465149508,1
396,France,Female,57,5,0.0,1,0,1,108123.3786310359,1
508,Germany,Female,36,3,0.0,1,1,0,110447.3863839705,1
838,Spain,Male,52,9,0.0,2,0,1,139550.55156599582,0
523,France,Male,45,9,30866.74677202458,3,1,0,73735.8467526995,0
591,France,Male,58,0,64131.777924532806,1,1,0,190280.9872413409,1
631,Germany,Male,19,8,67186.80062440835,1,0,0,86077.92020366581,1
590,France,Female,68,6,0.0,1,1,1,85628.05285105249,1
719,Spain,Male,47,6,62044.33167773484,3,0,1,144410.22578230788,0
354,Germany,Male,57,0,0.0,2,0,1,130887.85298337889,1
433,Spain,Male,67,8,0.0,2,1,1,199198.5064953556,0
657,Germany,Female,57,7,82053.03650160457,2,0,1,171543.8538183918,1
710,France,Female,22,9,102572.57078414565,2,0,1,64072.24935469061,0
808,France,Female,55,4,42971.72640817502,1,1,0,29294.996426749254,1
597,Spain,Male,59,3,159783.96606860423,1,1,0,30259.164227792215,1
403,France,Female,32,0,0.0,2,0,0,78705.66723456944,1
510,Germany,Male,53,8,0.0,1,1,1,100665.33907166804,1
783,Spain,Male,20,7,33427.13815240386,1,1,0,131053.57738695673,1
771,France,Male,41,1,147239.2764400546,2,1,0,172967.94671889726,0
760,France,Male,58,3,0.0,1,1,1,198012.69160950984,1
575,Germany,Female,65,3,16678.184442862526,1,0,1,87656.03971825221,1
364,Spain,Female,65,6,12742.836016520934,1,1,0,113660.27098140781,1
573,France,Female,64,2,44850.83766302395,2,1,0,124141.99086262993,1
410,Spain,Female,58,7,0.0,1,0,0,116126.73105734904,1
471,Germany,Male,66,6,193308.39148786943,1,0,0,27159.486194274636,1
626,Spain,Male,29,9,0.0,2,0,0,31857.726912736434,1
395,France,Male,25,3,0.0,2,0,1,178863.54193249444,0
802,France,Male,31,8,143104.38464635407,1,0,0,138360.96049722808,0
739,Spain,Male,35,5,53832.67914551595,1,0,1,138964.61109191552,0
643,Spain,Female,61,2,140824.8701323729,2,0,1,164808.53281658978,0
411,France,Female,63,6,0.0,1,0,1,25986.906502687692,1
435,Germany,Male,37,5,52260.20523820888,2,1,0,88941.19030280405,1
795,Spain,Male,40,7,0.0,2,1,1,56868.14066726047,0
559,France,Female,22,4,136879.6728526678,1,1,1,135553.2600669643,0
427,Germany,Female,18,5,155772.88721805546,1,1,0,50837.63001698616,1
551,Spain,Male,62,0,0.0,1,0,1,141503.72642382295,1
651,France,Female,63,7,0.0,1,0,0,83701.08850022976,1
746,France,Female,19,0,0.0,1,0,0,93487.0522516163,1
572,Spain,Male,33,2,51261.70151485244,2,1,0,165422.43139651488,1
571,France,Male,22,1,64429.053460557174,2,0,0,76151.7346456701,0
352,France,Female,39,5,0.0,2,0,1,58753.84840005863,0
827,Spain,Female,18,7,24445.334700186628,1,1,0,171550.30693930067,0
355,Germany,Male,29,7,147780.1655290418,2,1,1,140225.8268568056,1
442,Spain,Female,36,6,145184.6501555634,1,0,1,86740.16002691202,0
357,Spain,Female,39,6,75868.74279495157,1,1,0,104726.57494508217,1
777,France,Female,59,7,116970.479629998,1,1,1,76093.03308325475,1
842,France,Male,61,4,0.0,2,1,0,114729.70783884382,1
584,France,Female,68,2,88891.5421320201,2,0,1,36352.20509851088,0
457,France,Female,65,1,172937.30392121058,2,0,1,178803.99889457555,0
510,Germany,Male,34,2,0.0,1,1,0,115269.12542949138,1
558,Germany,Male,30,2,29749.31737803735,1,0,0,83201.09846791739,1
589,France,Female,56,6,0.0,1,1,0,118602.80057694344,1
680,France,Male,45,0,0.0,1,0,1,40626.60385509764,0
682,France,Male,20,6,0.0,1,1,1,24909.835359557743,0
399,Germany,Female,22,5,141497.29741249795,1,1,1,114143.96595027471,0
360,France,Male,53,9,42835.84853176067,1,0,0,23394.375271723016,1
700,France,Female,32,1,0.0,1,1,0,135565.1713400477,1
505,Germany,Female,34,9,0.0,1,0,0,162045.89106472378,1
841,France,Male,61,0,186271.51635919165,2,0,0,197789.8040608943,1
419,France,Female,63,8,22709.42505231184,2,1,1,156156.33471535982,0
518,Germany,Female,46,1,81208.71570956128,2,0,0,195083.7890674486,1
621,France,Female,21,3,187994.79488687738,1,1,1,14214.750232902697,0
417,Germany,Female,49,8,51272.000474432716,1,0,1,116181.04816521583,1
704,France,Female,66,8,164508.06238130608,1,0,1,41299.977658893724,0
601,France,Male,60,0,0.0,1,1,1,56575.70919977225,1
397,France,Male,55,1,0.0,2,1,1,149561.73073105703,1
533,Spain,Female,21,1,72248.34819809228,1,0,0,58036.94612739748,1
669,Germany,Female,30,1,156015.7050577518,2,1,1,44164.19904093351,1
536,Spain,Male,37,7,29787.259154670726,2,0,0,80650.58877593381,0
439,Germany,Female,64,7,0.0,2,0,1,25818.40760747938,1
795,Germany,Female,35,9,0.0,2,1,1,37833.85293878805,1
681,France,Female,66,7,52482.778193867554,2,1,0,37825.59536082179,1
488,France,Male,68,3,105568.89650443358,2,0,1,52950.741458545854,1
706,France,Female,59,7,70636.36097225023,2,0,1,175433.2928135382,0
438,France,Male,54,6,0.0,2,0,1,66094.96964889194,0
623,France,Female,29,7,84764.42640651621,1,1,1,62034.93077389324,0
368,France,Female,42,0,143200.44321198988,1,0,0,33937.795629944994,1
820,France,Male,47,2,32689.440254187793,1,0,1,13059.984513659467,0
660,France,Male,32,9,0.0,1,0,1,40471.98020625845,0
707,France,Female,53,5,62196.74463664852,2,1,1,147364.53896350044,0
723,Germany,Female,25,0,81937.96597259174,1,1,1,194270.79736070673,1
815,Spain,Female,45,3,166095.48399255666,1,1,0,151324.65381758628,0
503,France,Male,69,8,186648.69614384143,1,0,0,172113.25859318572,1
739,France,Female,39,6,0.0,2,0,0,159481.67549328506,1
609,France,Male,66,0,0.0,1,1,1,66249.92892505063,1
457,Spain,Female,55,5,138568.68317476276,1,0,1,148933.73400770774,1
720,France,Female,33,5,170072.3398066622,2,0,1,152611.53949654687,0
634,Germany,Female,22,1,180818.06901522737,2,0,1,59127.12231609618,0
408,France,Female,63,5,0.0,2,1,1,184924.18854784145,0
474,France,Female,51,9,0.0,2,1,1,199609.96317803304,1
703,France,Female,66,1,0.0,2,0,1,116646.4783944076,0
622,France,Female,55,7,0.0,1,1,0,70153.0778521933,1
456,Spain,Male,28,6,112986.102922908,1,1,1,77946.01938157424,0
648,France,Female,19,5,136872.46951467078,3,1,1,120664.29184598062,0
594,Germany,Female,42,9,0.0,1,1,0,11478.1422355856,1
685,Germany,Female,42,5,135788.34364295908,1,0,0,68583.93775627736,1
799,Germany,Female,18,8,107714.22479439463,2,0,0,19310.781165271204,1
767,France,Male,48,8,0.0,2,0,0,128594.16512002036,1
596,France,Male,22,9,172018.4979685827,1,0,0,124770.19077158599,1
357,France,Female,57,9,0.0,1,1,0,122299.12975127119,1
490,France,Female,21,1,14983.524923929213,1,0,0,38688.227895514894,0
711,Germany,Male,68,2,0.0,2,1,0,189466.2431375561,1
357,France,Male,22,9,83304.51957879518,1,0,0,111503.47204012953,1
827,Germany,Male,22,6,121270.0420054956,1,1,0,115613.77980565812,1
701,France,Female,33,9,0.0,2,0,1,113409.2566468618,0
833,Spain,Male,35,8,0.0,2,1,0,109638.48704022661,1
844,France,Male,60,5,0.0,2,0,0,188301.30735054315,1
443,France,Female,34,0,172141.32058269638,2,0,0,124384.5989926545,0
670,Spain,Female,52,6,139866.27009210916,1,1,1,102173.7908378498,0
776,France,Female,35,0,0.0,2,1,1,155624.58363454495,0
388,Spain,Male,21,4,0.0,2,0,0,57777.87479610994,1
430,France,Male,68,8,193359.08562593747,2,0,1,46481.90530834917,0
536,France,Male,48,9,0.0,1,1,0,93450.40232305312,1
433,Germany,Male,48,9,83737.09459603086,1,0,0,12980.272727034215,1
437,Spain,Female,26,8,0.0,1,1,0,65768.23118869547,0
591,France,Male,48,0,150420.47105417994,2,1,0,89814.13825431639,1
691,Spain,Female,22,5,187636.4889951868,1,1,1,119952.7585918193,0
442,Germany,Male,53,2,0.0,2,0,0,113208.6532734185,1
435,Spain,Male,33,8,173927.36575042954,1,0,0,79806.356506063,0
393,France,Male,59,2,160441.76629142565,1,1,0,75219.98508542542,1
486,France,Female,58,1,0.0,2,0,0,10250.5683949376,1
770,Spain,Male,33,7,0.0,2,1,1,177411.42185677149,0
423,Spain,Female,37,2,0.0,1,1,1,53942.002985886655,0
385,France,Female,47,4,112434.68650065892,2,1,0,78020.60013730358,1
450,France,Female,43,5,0.0,2,1,1,13848.446294734227,0
825,France,Female,66,9,110137.93300385056,1,0,0,191800.19802326433,1
505,Germany,Male,48,9,150656.234988055,2,1,1,103968.78329805513,1
